TEAM,NAME,POSITION,YEAR,STARS
Utah,Micah Bernard,RB,2,7
Utah,Chris Curry,RB,2,7
Utah,Ricky Parks,RB,1,7
Utah,Sione Vaki,S,3,8
Utah,Brandon McKinney,S,4,7
Utah,Stone Azarcon,S,4,6
Utah,Zemaiah Vaughn,S,1,7
Utah,Kamoi Latu,S,1,6
Utah,Cole Bishop,S,2,8
Utah,Cole Fotheringham,TE,4,8
Utah,Brant Kuithe,TE,4,8
Utah,Dalton Kincaid,TE,3,8
Utah,Thomas Yassmin,TE,3,6
Utah,Solomon Enis,WR,4,8
Utah,Theo Howard,WR,4,8
Utah,Britain Covey,WR,4,8
Utah,Jaylen Dixon,WR,3,7
Utah,Devaughn Vele,WR,2,7
Utah,Money Parks,WR,1,7
Utah,Makai Cope,WR,1,7
Utah State,Kyle Mayberry,CB,4,6
Utah State,Zahodri Jackson,CB,4,6
Utah State,Andre Grayson,CB,4,6
Utah State,Cam Lampkin,CB,3,6
Utah State,Michael Anyanwu,CB,3,6
Utah State,Nick Heninger,DL,4,6
Utah State,Marcus Moore,DL,4,6
Utah State,Jaylin Bannerman,DL,4,6
Utah State,Byron Vaughns,DL,3,6
Utah State,Patrick Joyner,DL,3,6
Utah State,James Hansen,DL,3,6
Utah State,Phillip Paea,DL,3,6
Utah State,Hale Motuapuaka,DL,3,6
Utah State,Addison Trupp,DL,2,6
Utah State,Poukesi Vakauta,DL,2,6
Utah State,Darius McFarland,DL,2,6
Utah State,Mata Hola,DL,1,6
Utah State,Seni Tuiaki,DL,1,6
Utah State,Johnson Hansen,DL,1,6
Utah State,Connor Coles,K,4,6
Utah State,Stephen Kotsanlee,K,2,6
Utah State,Justin Rice,LB,4,7
Utah State,Kevin Meitzenheimer,LB,4,6
Utah State,Kaleo Neves,LB,3,6
Utah State,AJ Vongphachanh,LB,3,6
Utah State,Kina Maile,LB,2,6
Utah State,Simon Thompson,LB,2,6
Utah State,Jaymason Willingham,LB,2,6
Utah State,Sione Moa,LB,1,6
Utah State,Demytrick Aliifua,OL,4,7
Utah State,Alfred Edwards,OL,4,6
Utah State,Maisen Knight,OL,4,6
Utah State,Wyatt Bowles,OL,4,6
Utah State,Chandler Dolphin,OL,4,6
Utah State,Quazzel White,OL,3,6
Utah State,Wade Meacham,OL,3,6
Utah State,Calvin Knapp,OL,3,6
Utah State,Jacob South,OL,3,6
Utah State,Jackson Owens,OL,2,6
Utah State,Falepule Alo,OL,2,6
Utah State,Cole Motes,OL,1,6
Utah State,Logan Bonner,QB,4,6
Utah State,Andrew Peasley,QB,3,6
Utah State,Josh Calvin,QB,2,6
Utah State,Cooper Legas,QB,2,6
Utah State,Devontae Henry-Cole,RB,4,6
Utah State,Pailate Makakona,RB,3,6
Utah State,Calvin Tyler,RB,3,6
Utah State,Elelyon Noa,RB,2,6
Utah State,John Gentry,RB,2,6
Utah State,Shaq Bond,S,4,7
Utah State,Cash Gilliam,S,4,6
Utah State,Jarrod Green,S,4,6
Utah State,Hunter Reynolds,S,3,6
Utah State,Dominic Tatum,S,3,6
Utah State,Ajani Carter,S,3,6
Utah State,Monte McGary,S,3,6
Utah State,Carson Terrell,TE,4,6
Utah State,Josh Sterzer,TE,3,6
Utah State,Jack Drews,TE,2,6
Utah State,Broc Lane,TE,2,6
Utah State,Deven Thompkins,WR,4,8
Utah State,Savon Scarver,WR,4,6
Utah State,Brandon Bowling,WR,4,6
Utah State,Jordan Nathan,WR,4,6
Utah State,Derek Wright,WR,4,6
Utah State,Justin McGriff,WR,3,6
Utah State,Kyle VanLeeuwen,WR,2,6
Utah State,NyNy Davis,WR,1,6
Vanderbilt,Allan George,CB,4,7
Vanderbilt,BJ Anderson,CB,4,6
Vanderbilt,Gabe JeudyLally,CB,3,7
Vanderbilt,Justin Harris,CB,3,7
Vanderbilt,Jaylen Mahoney,CB,3,7
Vanderbilt,John Howse,CB,1,6
Vanderbilt,Tyson Russell,CB,1,6
Vanderbilt,Marlen Sewell,CB,1,6
Vanderbilt,Alan Wright,CB,1,6
Vanderbilt,Elijah McAllister,DL,4,7
Vanderbilt,Lorenzo Surgers,DL,4,7
Vanderbilt,Malik Langham,DL,4,7
Vanderbilt,Raashaan Wilkins,DL,4,7
Vanderbilt,Alex Williams,DL,3,7
Vanderbilt,Daevion Davis,DL,3,7
Vanderbilt,Christian James,DL,3,7
Vanderbilt,Derek Green,DL,3,6
Vanderbilt,Nate Clifton,DL,2,7
Vanderbilt,Michael Spencer,DL,2,7
Vanderbilt,Devin Lee,DL,1,7
Vanderbilt,Terion Sugick,DL,1,6
Vanderbilt,Harrison Smith,K,4,7
Vanderbilt,Joseph Bulovas,K,4,7
Vanderbilt,Feleti Afemui,LB,4,7
Vanderbilt,Michael Owusu,LB,4,7
Vanderbilt,Brayden DeVault-Smith,LB,4,7
Vanderbilt,Alston Orji,LB,4,6
Vanderbilt,Anfernee Orji,LB,2,7
Vanderbilt,DeRickey Wright,LB,2,7
Vanderbilt,Ethan Barr,LB,2,7
Vanderbilt,Errington Truesdell,LB,1,6
Vanderbilt,Michael Mincey,LB,1,6
Vanderbilt,Tyler Steen,OL,4,7
Vanderbilt,Michael Warden,OL,4,7
Vanderbilt,Cole Clemens,OL,4,7
Vanderbilt,Bryce Bailey,OL,4,7
Vanderbilt,Julian Hernandez,OL,3,7
Vanderbilt,Junior Uzebu,OL,3,7
Vanderbilt,Kevo Wesley,OL,2,7
Vanderbilt,Ben Cox,OL,2,7
Vanderbilt,Bradley Ashmore,OL,2,7
Vanderbilt,Jason Brooks,OL,2,6
Vanderbilt,Mike Wright,QB,2,7
Vanderbilt,Ken Seals,QB,2,7
Vanderbilt,Jeremy Moussa,QB,2,6
Vanderbilt,ReMahn Davis,RB,3,7
Vanderbilt,Rocko Griffin,RB,2,7
Vanderbilt,Dylan BettsPauley,RB,1,6
Vanderbilt,James Ziglor,RB,1,6
Vanderbilt,Patrick Smith,RB,1,6
Vanderbilt,Brendon Harris,S,4,7
Vanderbilt,Deshaun Jerkins,S,4,7
Vanderbilt,Max Worship,S,3,7
Vanderbilt,Jack Barton,S,2,7
Vanderbilt,Chase Lloyd,S,2,7
Vanderbilt,Gavin Schoenwald,TE,4,7
Vanderbilt,Ben Bresnahan,TE,4,7
Vanderbilt,Brayden Bapst,TE,3,7
Vanderbilt,Justin Ball,TE,3,6
Vanderbilt,Joel Decoursey,TE,2,6
Vanderbilt,Tyrell Alexander,WR,4,7
Vanderbilt,Chris Pierce,WR,4,7
Vanderbilt,Amir Abdur-Rahman,WR,4,7
Vanderbilt,Cam Johnson,WR,4,7
Vanderbilt,Devin Boddie,WR,3,7
Vanderbilt,Will Sheppard,WR,2,7
Vanderbilt,Logan Kyle,WR,2,7
Vanderbilt,Quincy Skinner,WR,1,7
Vanderbilt,Gamerion Carter,WR,1,6
Virginia,Darrius Bratton,CB,4,7
Virginia,Anthony Johnson,CB,3,7
Virginia,Fentrell Cypress,CB,2,7
Virginia,Elijah Gaines,CB,1,7
Virginia,Mandy Alonso,DL,4,8
Virginia,Adeeb Atariwa,DL,4,7
Virginia,Tommy Christ,DL,4,7
Virginia,Jordan Redmond,DL,3,7
Virginia,Aaron Faumui,DL,3,7
Virginia,Nusi Malani,DL,2,7
Virginia,Jahmeer Carter,DL,2,7
Virginia,Ben Smiley,DL,2,7
Virginia,Bryce Carter,DL,1,7
Virginia,Olasunkonm Agunloye,DL,1,7
Virginia,Jacob Finn,K,4,7
Virginia,Justin Duenkel,K,2,8
Virginia,Noah Taylor,LB,4,8
Virginia,Elliott Brown,LB,4,7
Virginia,Nick Jackson,LB,3,8
Virginia,Chico Bennett,LB,3,7
Virginia,TC Harrison,LB,3,6
Virginia,Josh Ahern,LB,2,7
Virginia,Hunter Stewart,LB,2,7
Virginia,DSean Perry,LB,2,6
Virginia,James Jackson,LB,1,7
Virginia,Mike Green,LB,1,7
Virginia,West Weeks,LB,1,7
Virginia,Josh McCarron,LB,1,6
Virginia,Jonathan Horton,LB,1,6
Virginia,Olusegun Oluwatimi,OL,4,8
Virginia,Ryan Nelson,OL,4,8
Virginia,Chris Glaser,OL,4,8
Virginia,Ryan Swoboda,OL,4,7
Virginia,Bobby Haskins,OL,4,7
Virginia,Joe Bissinger,OL,3,7
Virginia,Jonathan Leech,OL,2,7
Virginia,Logan Taylor,OL,1,7
Virginia,Noah Josey,OL,1,7
Virginia,Jestus Johnson,OL,1,6
Virginia,Ty Furnish,OL,1,6
Virginia,Brennan Armstrong,QB,3,8
Virginia,Iraken Armstead,QB,1,7
Virginia,Jacob Rodriguez,QB,1,6
Virginia,Jay Woolfolk,QB,1,6
Virginia,Wayne Taulapapa,RB,4,8
Virginia,Devin Darrington,RB,4,7
Virginia,Ronnie Walker,RB,3,7
Virginia,Mike Hollins,RB,2,7
Virginia,Joey Blount,S,4,8
Virginia,DeVante Cross,S,4,8
Virginia,Nick Grant,S,4,7
Virginia,Antonio Clary,S,3,7
Virginia,Coen King,S,3,7
Virginia,Joseph White,S,3,6
Virginia,Chayce Chalmers,S,2,6
Virginia,Jonas Sanker,S,1,6
Virginia,Jelani Woods,TE,3,7
Virginia,Grant Misch,TE,3,7
Virginia,Sackett Wood,TE,2,6
Virginia,Billy Kemp,WR,4,8
Virginia,Keytaon Thompson,WR,4,8
Virginia,RaShaun Henry,WR,4,7
Virginia,Hayden Mitchell,WR,4,7
Virginia,Artie Henry,WR,4,7
Virginia,Jaylon Baker,WR,3,6
Virginia,Nathaniel Beal,WR,3,6
Virginia,Dontayvion Wicks,WR,2,8
Virginia,Lavel Davis,WR,2,7
Virginia,Demick Starling,WR,2,7
Virginia Tech,Jermaine Waller,CB,3,8
Virginia Tech,Brion Murray,CB,3,7
Virginia Tech,Armani Chatman,CB,3,7
Virginia Tech,Nadir Thompson,CB,3,6
Virginia Tech,Dorian Strong,CB,2,7
Virginia Tech,DJ Harvey,CB,1,6
Virginia Tech,Amare Barno,DL,4,8
Virginia Tech,TyJuan Garbutt,DL,4,8
Virginia Tech,Jordan Williams,DL,3,8
Virginia Tech,Norell Pollard,DL,3,7
Virginia Tech,Jaylen Griffin,DL,3,7
Virginia Tech,Mario Kendricks,DL,3,7
Virginia Tech,Eli Adams,DL,3,7
Virginia Tech,Josh Fuga,DL,2,7
Virginia Tech,Maxx Philpott,DL,2,6
Virginia Tech,Wilfried Pene,DL,1,6
Virginia Tech,Mattheus Carroll,DL,1,6
Virginia Tech,Cole Nelson,DL,1,6
Virginia Tech,John ParkerRomo,K,4,7
Virginia Tech,Peter Moore,K,1,7
Virginia Tech,Chamarri Conner,LB,4,8
Virginia Tech,Dax Hollifield,LB,4,8
Virginia Tech,Alan Tisdale,LB,3,8
Virginia Tech,Keshon Artis,LB,3,7
Virginia Tech,Dean Ferguson,LB,2,7
Virginia Tech,NyQuee Hawkins,LB,2,7
Virginia Tech,Lakeem Rudolph,LB,2,6
Virginia Tech,Elijah Howard,LB,1,6
Virginia Tech,Jaden Keller,LB,1,6
Virginia Tech,Lecitus Smith,OL,4,8
Virginia Tech,Brock Hoffman,OL,4,8
Virginia Tech,Silas Dzansi,OL,4,7
Virginia Tech,Tyrell Smith,OL,4,7
Virginia Tech,Johnny Jordan,OL,4,7
Virginia Tech,Luke Tenuta,OL,3,8
Virginia Tech,Jesse Hanson,OL,2,7
Virginia Tech,Kaden Moore,OL,1,7
Virginia Tech,Parker Clements,OL,1,7
Virginia Tech,Jack Hollifield,OL,1,7
Virginia Tech,Danijel Miletic,OL,1,6
Virginia Tech,Derrell Bailey,OL,1,6
Virginia Tech,Braxton Burmeister,QB,4,7
Virginia Tech,Connor Blumrick,QB,3,6
Virginia Tech,Knox Kadum,QB,2,6
Virginia Tech,Tahj Bullock,QB,1,6
Virginia Tech,Jalen Holston,RB,4,7
Virginia Tech,Raheem Blackshear,RB,4,7
Virginia Tech,Marco Lee,RB,3,7
Virginia Tech,Keshawn King,RB,2,7
Virginia Tech,Malachi Thomas,RB,1,7
Virginia Tech,Tae Daley,S,4,7
Virginia Tech,Devon Hunter,S,3,7
Virginia Tech,Tyler Matheny,S,3,6
Virginia Tech,Nasir Peoples,S,2,8
Virginia Tech,Keonta Jenkins,S,2,7
Virginia Tech,JR Walker,S,2,6
Virginia Tech,Jalen Stroman,S,1,7
Virginia Tech,James Mitchell,TE,4,8
Virginia Tech,Drake Deiuliis,TE,4,7
Virginia Tech,Nick Gallo,TE,3,7
Virginia Tech,Tre Turner,WR,4,8
Virginia Tech,Changa Hodge,WR,4,7
Virginia Tech,Tayvion Robinson,WR,3,7
Virginia Tech,Kaleb Smith,WR,3,7
Virginia Tech,DaWain Lofton,WR,1,7
Virginia Tech,Jaylen Jones,WR,1,6
Virginia Tech,Keli Lawson,WR,1,6
Virginia Tech,Jaden Payoute,WR,1,6
Virginia Tech,Dallan Wright,WR,1,6
Wake Forest,JaSir Taylor,CB,4,8
Wake Forest,Isaiah Wingfield,CB,4,7
Wake Forest,Kenneth Dicks,CB,3,7
Wake Forest,Tyriq Hardimon,CB,3,6
Wake Forest,KJ Trujillo,CB,2,7
Wake Forest,Caelen Carson,CB,1,7
Wake Forest,Gavin Holmes,CB,1,7
Wake Forest,Miles Fox,DL,4,8
Wake Forest,Dion Bergan,DL,4,7
Wake Forest,Sulaiman Kamara,DL,4,7
Wake Forest,Luiji Vilain,DL,4,7
Wake Forest,Tyler Williams,DL,4,7
Wake Forest,JaCorey Johns,DL,3,7
Wake Forest,Rondell Bothroyd,DL,3,7
Wake Forest,Royce Francis,DL,3,6
Wake Forest,Kevin Pointer,DL,2,6
Wake Forest,Isaiah Chaney,DL,2,6
Wake Forest,Jasheen Davis,DL,1,7
Wake Forest,Nick Sciba,K,4,8
Wake Forest,Ivan Mora,K,2,7
Wake Forest,Luke Masterson,LB,4,8
Wake Forest,Ryan Smenda,LB,4,8
Wake Forest,Chase Monroe,LB,4,7
Wake Forest,DJ Taylor,LB,4,7
Wake Forest,Chase Jones,LB,2,7
Wake Forest,Jaylen Hudson,LB,2,6
Wake Forest,Quincy Bryant,LB,1,6
Wake Forest,Zach Tom,OL,4,8
Wake Forest,Sean Maginn,OL,4,8
Wake Forest,Loic NgassamNya,OL,4,7
Wake Forest,JeVionte Nash,OL,4,7
Wake Forest,Terrance Davis,OL,4,7
Wake Forest,Spencer Clapp,OL,4,7
Wake Forest,Michael Jurgens,OL,2,7
Wake Forest,Luke Petitbon,OL,2,7
Wake Forest,DeVonte Gordon,OL,2,7
Wake Forest,CJ Elmonus,OL,1,7
Wake Forest,George Sell,OL,1,7
Wake Forest,Jaydon Collins,OL,1,6
Wake Forest,Sam Hartman,QB,3,8
Wake Forest,Michael Kern,QB,2,7
Wake Forest,Santino Marucci,QB,1,6
Wake Forest,Mitch Griffis,QB,1,6
Wake Forest,Christian Beal-Smith,RB,4,8
Wake Forest,Justice Ellison,RB,2,7
Wake Forest,Christian Turner,RB,2,7
Wake Forest,Ahmani Marshall,RB,1,6
Wake Forest,Quinton Cooley,RB,1,6
Wake Forest,Will Towns,RB,1,6
Wake Forest,Nasir Greer,S,4,8
Wake Forest,Coby Davis,S,4,7
Wake Forest,Traveon Redd,S,4,7
Wake Forest,Zion Keith,S,3,7
Wake Forest,Nick Andersen,S,2,8
Wake Forest,AJ Williams,S,2,7
Wake Forest,Chelen Garnes,S,2,7
Wake Forest,JJ Roberts,S,1,7
Wake Forest,Evan Slocum,S,1,7
Wake Forest,Brandon Chapman,TE,4,7
Wake Forest,Blake Whiteheart,TE,3,7
Wake Forest,Cameron Hite,TE,2,6
Wake Forest,Trey Boll,TE,1,6
Wake Forest,Jaquarii Roberson,WR,4,8
Wake Forest,Donald Stewart,WR,4,7
Wake Forest,AT Perry,WR,3,8
Wake Forest,Donavon Greene,WR,2,8
Wake Forest,KeShawn Williams,WR,2,7
Wake Forest,Taylor Morin,WR,2,7
Wake Forest,Jahmal Banks,WR,2,6
Washington,Brendan RadleyHiles,CB,3,7
Washington,Trent McDuffie,CB,2,8
Washington,Kyler Gordon,CB,2,8
Washington,Dominique Hampton,CB,2,7
Washington,Mishael Powell,CB,1,7
Washington,James Smith,CB,1,7
Washington,Elijah Jackson,CB,1,7
Washington,Jacobe Covington,CB,1,6
Washington,Ryan Bowman,DL,4,8
Washington,Sam Taimani,DL,2,8
Washington,Tuli Letuligasenoa,DL,2,7
Washington,Draco Bynum,DL,2,7
Washington,Faatui Tuitele,DL,1,7
Washington,Jacob Bandes,DL,1,7
Washington,Jordan Lolohea,DL,1,7
Washington,Noa Ngalu,DL,1,7
Washington,Savell Smalls,DL,1,7
Washington,Race Porter,K,4,7
Washington,Peyton Henry,K,3,8
Washington,Jeremiah Martin,LB,3,7
Washington,Edefuan Ulofoshio,LB,2,8
Washington,Zion Tupuola-Fetui,LB,2,8
Washington,Ben Hines,LB,2,7
Washington,MJ Tafisi,LB,2,7
Washington,Jackson Sirmon,LB,2,7
Washington,Cooper McDonald,LB,1,7
Washington,Alphonzo Tuputala,LB,1,7
Washington,Daniel Heimuli,LB,1,7
Washington,Bralen Trice,DL,2,9
Washington,Luke Wattenberg,OL,4,8
Washington,Henry Bainivalu,OL,3,8
Washington,Jaxson Kirkland,OL,3,8
Washington,Corey Luciano,OL,3,7
Washington,Ulumoo Ale,OL,3,7
Washington,Victor Curne,OL,2,7
Washington,Matteo Mele,OL,2,7
Washington,Nate Kalepo,OL,1,7
Washington,Myles Murao,OL,1,7
Washington,Julius Buelow,OL,1,7
Washington,Roger Rosengarten,OL,2,8
Washington,Geirean Hatchett,OL,1,7
Washington,Troy Fautanu,OL,1,7
Washington,Patrick OBrien,QB,4,6
Washington,Michael Penix,QB,3,9
Washington,Sam Huard,QB,1,7
Washington,Camden Sirmon,QB,1,6
Washington,Kamari Pleasant,RB,4,8
Washington,Sean McGrew,RB,4,7
Washington,Dillon Johnson,RB,3,8
Washington,Sam Adams,RB,1,7
Washington,Cameron Davis,RB,1,7
Washington,Alex Cook,S,3,7
Washington,Cameron Williams,S,2,7
Washington,Asa Turner,S,2,7
Washington,Julius Irvin,S,2,7
Washington,Kamren Fabiculanan,S,1,7
Washington,Cade Otton,TE,4,8
Washington,Devin Culp,TE,3,7
Washington,Jack Westover,TE,3,7
Washington,Quentin Moore,TE,2,7
Washington,Mark Redman,TE,1,7
Washington,Terrell Bynum,WR,3,7
Washington,Giles Jackson,WR,2,7
Washington,David Pritchard,WR,2,6
Washington,Rome Odunze,WR,3,9
Washington,Jalen McMillan,WR,3,8
Washington,JaLynn Polk,WR,2,8
Washington,Taj Davis,WR,1,7
Washington,Sawyer Rachanelli,WR,1,6
Washington State,Jaylen Watson,CB,4,8
Washington State,Derrick Langford,CB,4,7
Washington State,Kaleb Ford-Dement,CB,4,7
Washington State,Chris Jackson,CB,3,7
Washington State,Chau Smith-Wade,CB,2,8
Washington State,Alphonse Oywak,CB,2,7
Washington State,Amir Mujahid,DL,4,7
Washington State,Willie Taylor,DL,4,7
Washington State,Christian Mejia,DL,4,7
Washington State,Antonio Pule,DL,4,7
Washington State,Dallas Hobbs,DL,4,7
Washington State,Ron Stone,DL,3,8
Washington State,Brennan Jackson,DL,3,8
Washington State,Ahmir Crowder,DL,3,7
Washington State,Ty Garay-Harris,DL,2,7
Washington State,Moon Ashby,DL,2,7
Washington State,Quinn Roff,DL,2,7
Washington State,Andrew Edson,DL,1,6
Washington State,Dean Janikowski,K,2,6
Washington State,Nick Haberer,K,1,6
Washington State,Jahad Woods,LB,4,8
Washington State,Justus Rogers,LB,4,8
Washington State,Ben Wilson,LB,4,6
Washington State,Travion Brown,LB,3,7
Washington State,Kyle Thornton,LB,2,7
Washington State,Cooper Mathers,LB,2,6
Washington State,Gavin Barthiel,LB,1,6
Washington State,Francisco Mauigoa,LB,1,6
Washington State,Liam Ryan,OL,4,8
Washington State,Abraham Lucas,OL,4,8
Washington State,Brian Greene,OL,4,7
Washington State,Jarrett Kingston,OL,3,7
Washington State,Cade Beresford,OL,3,7
Washington State,Rodrick Tialavea,OL,2,7
Washington State,Maake Fifita,OL,2,7
Washington State,Konner Gomness,OL,2,7
Washington State,Quinn McCarthy,OL,2,6
Washington State,Devin Kylany,OL,2,6
Washington State,Jernias Tafia,OL,1,7
Washington State,Christian Hilborn,OL,1,7
Washington State,Jarrett Guarantano,QB,4,7
Washington State,Cammon Cooper,QB,3,7
Washington State,Jayden deLaura,QB,2,7
Washington State,Xavier Ward,QB,1,6
Washington State,Deon McIntosh,RB,4,7
Washington State,Max Borghi,RB,3,8
Washington State,Nakia Watson,RB,3,7
Washington State,Jouvensly Bazil,RB,2,7
Washington State,Peni Naulu,RB,2,6
Washington State,Daniel Isom,S,4,8
Washington State,Armani Marsh,S,4,7
Washington State,Tyrone Hill,S,4,7
Washington State,George Hicks,S,4,7
Washington State,Halid Djibril,S,3,7
Washington State,Armauni Archie,S,2,7
Washington State,Tanner Moku,S,2,7
Washington State,Henry Kimmins,S,2,6
Washington State,Justin Anderson,S,2,6
Washington State,Jaden Hicks,S,2,8
Washington State,Travell Harris,WR,4,8
Washington State,Renard Bell,WR,4,8
Washington State,Calvin Jackson,WR,4,7
Washington State,Lincoln Victor,WR,3,7
Washington State,Mitchell Quinn,WR,3,7
Washington State,CJ Moore,WR,3,6
Washington State,Donovan Ollie,WR,2,7
Washington State,Joey Hobert,WR,2,7
Washington State,Anderson Grover,WR,2,6
Washington State,DeZhaun Stribling,WR,1,7
West Virginia,Malachi Ruffin,CB,3,7
West Virginia,Nicktroy Fortune,CB,3,7
West Virginia,Charles Woods,CB,3,7
West Virginia,Naim Muhammad,CB,2,6
West Virginia,Andrew Wilson-Lamp,CB,1,7
West Virginia,Daryl Porter,CB,1,7
West Virginia,VanDarius Cowan,DL,4,7
West Virginia,Dante Stills,DL,3,8
West Virginia,Taijh Alston,DL,3,7
West Virginia,Jordan Jefferson,DL,3,7
West Virginia,Akheem Mesidor,DL,2,8
West Virginia,Jalen Thornton,DL,2,7
West Virginia,Jared Bartlett,DL,2,7
West Virginia,Sean Martin,DL,1,7
West Virginia,Lanell Carr,DL,1,7
West Virginia,Taurus Simmons,DL,1,7
West Virginia,Hammond Russell,DL,1,6
West Virginia,Brayden Dudley,DL,1,6
West Virginia,Edward Vesterinen,DL,1,6
West Virginia,Tyler Sumpter,K,4,8
West Virginia,Casey Legg,K,3,7
West Virginia,Josh Chandler-S,LB,4,8
West Virginia,Exree Loe,LB,4,8
West Virginia,Deshawn Stevens,LB,4,7
West Virginia,Lance Dixon,LB,2,7
West Virginia,Wil Schoonover,LB,1,6
West Virginia,Jairo Faverus,LB,1,6
West Virginia,JaCorey Hammett,LB,1,6
West Virginia,John Hughes,OL,4,7
West Virginia,James Gmiter,OL,3,7
West Virginia,Doug Nester,OL,3,7
West Virginia,Zach Frazier,OL,2,8
West Virginia,Nick Malone,OL,2,7
West Virginia,JaQuay Hubbard,OL,2,7
West Virginia,Parker Moorer,OL,2,7
West Virginia,Brandon Yates,OL,2,7
West Virginia,Chris Mayo,OL,1,7
West Virginia,Wyatt Milum,OL,1,7
West Virginia,Tomas Rimac,OL,1,7
West Virginia,Jordan White,OL,1,7
West Virginia,Jarret Doege,QB,4,8
West Virginia,Goose Crowder,QB,1,7
West Virginia,Garrett Greene,QB,1,7
West Virginia,Leddie Brown,RB,4,8
West Virginia,Tony Mathis,RB,2,7
West Virginia,Justin Johnson,RB,1,7
West Virginia,Alonzo Addae,S,4,8
West Virginia,Sean Mahone,S,4,8
West Virginia,Scottie Young,S,4,7
West Virginia,Mazey Mosby,S,4,6
West Virginia,Jackie Matthews,S,3,7
West Virginia,Aubrey Burks,S,1,6
West Virginia,Caleb Coleman,S,1,6
West Virginia,Saint McLeod,S,1,6
West Virginia,Davis Mallinger,S,1,6
West Virginia,TJ Banks,TE,3,7
West Virginia,Mike OLaughlin,TE,3,7
West Virginia,Charles Finley,TE,1,6
West Virginia,Treylan Davis,TE,1,6
West Virginia,Victor Wikstrom,TE,1,6
West Virginia,Isaiah Esdale,WR,4,7
West Virginia,Sean Ryan,WR,4,7
West Virginia,Winston Wright,WR,3,8
West Virginia,Bryce Ford-Wheaton,WR,3,8
West Virginia,Sam James,WR,3,7
West Virginia,Graeson Malashevich,WR,2,6
West Virginia,Sam Brown,WR,1,7
West Virginia,Kaden Prather,WR,1,7
West Virginia,Reese Smith,WR,1,6
Western Kentucky,Dominique Bradshaw,CB,3,6
Western Kentucky,Kahlef Hailassie,CB,2,6
Western Kentucky,Miguel Edwards,CB,2,6
Western Kentucky,Beanie Bishop,CB,2,6
Western Kentucky,Davion Williams,CB,2,6
Western Kentucky,Travis Collier,CB,1,6
Western Kentucky,TJ Springer,CB,1,6
Western Kentucky,DeAngelo Malone,DL,4,7
Western Kentucky,Michael Pitts,DL,4,6
Western Kentucky,Jeremy Darvin,DL,4,6
Western Kentucky,Brodric Martin,DL,3,6
Western Kentucky,Jaden Hunter,DL,3,6
Western Kentucky,Juwuan Jones,DL,3,6
Western Kentucky,Darius Shipp,DL,3,6
Western Kentucky,Marcus Bragg,DL,3,6
Western Kentucky,Mike Allen,DL,3,6
Western Kentucky,Niko Cooper,DL,2,6
Western Kentucky,Lichon Terrell,DL,2,6
Western Kentucky,Terrion Thompson,DL,1,6
Western Kentucky,Jaques Evans,DL,1,6
Western Kentucky,David Ndukwe,DL,1,6
Western Kentucky,John Haggerty,K,4,7
Western Kentucky,Brayden Narveson,K,2,7
Western Kentucky,Malik Staples,LB,4,6
Western Kentucky,Demetrius Cain,LB,4,6
Western Kentucky,Will Ignont,LB,3,6
Western Kentucky,Bryson Washington,LB,2,6
Western Kentucky,Matthew Flint,LB,2,6
Western Kentucky,Nick Days,LB,2,6
Western Kentucky,Boe Wilson,OL,4,6
Western Kentucky,Cole Spencer,OL,3,7
Western Kentucky,Mason Brooks,OL,3,6
Western Kentucky,Rusty Staats,OL,2,6
Western Kentucky,Gunner Britton,OL,2,6
Western Kentucky,Wes Dorsey,OL,1,6
Western Kentucky,Quantavious Leslie,OL,1,6
Western Kentucky,Colt Jackson,OL,1,6
Western Kentucky,Jack Randolph,OL,1,6
Western Kentucky,Thomas Aronokhale,OL,1,6
Western Kentucky,Bailey Zappe,QB,4,7
Western Kentucky,Drew Zaubi,QB,2,6
Western Kentucky,Darius Ocean,QB,1,6
Western Kentucky,Chance McDonald,QB,1,6
Western Kentucky,Adam Cofield,RB,4,6
Western Kentucky,Jakairi Moses,RB,3,6
Western Kentucky,CJ Jones,RB,3,6
Western Kentucky,Jamale Carothers,RB,2,6
Western Kentucky,Kye Robichaux,RB,1,6
Western Kentucky,Noah Whittington,RB,1,6
Western Kentucky,Antwon Kincade,S,4,7
Western Kentucky,Omari Alexander,S,4,6
Western Kentucky,Tre Shaw,S,3,6
Western Kentucky,Kaleb Oliver,S,3,6
Western Kentucky,AJ Brathwaite,S,2,6
Western Kentucky,Kendrick Simpkins,S,1,6
Western Kentucky,BJ Wagner,S,1,6
Western Kentucky,Joshua Simon,TE,2,7
Western Kentucky,Joey Beljan,TE,2,6
Western Kentucky,River Helms,TE,1,6
Western Kentucky,Ben Ratzlaff,WR,4,6
Western Kentucky,Jerreth Sterns,WR,3,8
Western Kentucky,Mitchell Tinsley,WR,3,7
Western Kentucky,Daewood Davis,WR,3,6
Western Kentucky,Craig Burt,WR,3,6
Western Kentucky,Kendall Abdur-Rahim,WR,2,6
Western Kentucky,Malachi Corley,WR,1,6
Western Kentucky,Dakota Thomas,WR,1,6
Western Kentucky,Josh Sterns,WR,1,6
Western Kentucky,Dalvin Smith,WR,1,6
Western Michigan,Therran Coleman,CB,4,6
Western Michigan,Calin Crawford,CB,4,6
Western Michigan,Dorian Jackson,CB,3,6
Western Michigan,Keni-H Lovely,CB,3,6
Western Michigan,DaShon Bussell,CB,3,6
